#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
BM_CENTURY_OF_BLOOD;Century of Blood;;;;;;;;;;;;;x
BM_CENTURY_OF_BLOOD_DESC;The Valyrian Freehold has collapsed. A Doom has befallen the peninsula that means Valyria is now gone and the Freehold destroyed. It is said that the fire and smoke was so hot that even the dragons have been consumed. The destruction of Valyria has strongly reduced the number of dragonlords left in the known world: House Targaryen had already relocated to Dragonstone, some other dragonslords, those who had not been in Valyria when the Doom occurred, have survived as well.\nThe destruction of Valyria has left a power vacuum in Essos. Aurion, a dragonlord who had been visiting Qohor, has proclaimed himself the first Emperor of Valyria and raised forces from the Qohorik. Volantis, the mightiest of the nine Free Cities, has laid claim to Valyria's empire. Meanwhile, there are rumours of Dothraki riding out of the east...;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
BM_HARDHAND;Harwyn Hardhand;;;;;;;;;;;;;x
BM_HARDHAND_DESC;With the passing of his father King Qhorwyn Hoare, Harwyn known as the Hardhand has returned from a tour of the Free Cities to claim the Seastone Chair.  Not the cautious man that his father was, Harwyn looks at the green lands where the river lords chafe under the rule of the Storm Kings.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
BM_SARNOR;Fall of Sarnor;;;;;;;;;;;;;x
BM_SARNOR_DESC;For too long the Tall Men of Sarnor ignored the threat posed by the Dothraki Khals.  As city after city was pillaged and razed to the ground the Tall Men hid behind their walls.  Now finally united behing High King Mazor Alexi, the men of Sarnor prepare their final stand against the horse lords.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
BM_SEVEN_KINGDOMS;The Bleeding Years;Les Années Sanglantes;;;El Siglo Sangriento;;;;;;;;;x
BM_SEVEN_KINGDOMS_DESC;Before the Conquest seven kings ruled in Westeros, each struggling for power and supremacy over the other. Can you emulate Aegon Targaryen and unite all of Westeros under one King?;Avant la Conquête, sept rois gouvernaient Westeros, chacun luttant pour dominer les autres. Pouvez-vous imiter Aegon Targaryen et unir tout Westeros sous un seul et même Roi?;;;Antes de la Conquista, siete reyes gobernaban en Poniente, cada uno luchando por dominar a los demás. Podrás imitar a Aegon Targaryen y unificar todo Poniente bajo un mismo Reino?;;;;;;;;;x
;;;;;;;;;;;;;;x
