#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_merc_inf_1;The Sellsword Infantry;Re�tres;;;Infanter�a mercenaria;;;;;;;;;x
d_merc_inf_2;The Sellsword Infantry;Re�tres;;;Infanter�a mercenaria;;;;;;;;;x
d_merc_inf_3;The Sellsword Infantry;Re�tres;;;Infanter�a mercenaria;;;;;;;;;x
d_merc_inf_4;The Sellsword Infantry;Re�tres;;;Infanter�a mercenaria;;;;;;;;;x
d_merc_inf_5;The Sellsword Infantry;Re�tres;;;Infanter�a mercenaria;;;;;;;;;x
d_merc_inf_6;The Sellsword Infantry;Re�tres;;;Infanter�a mercenaria;;;;;;;;;x
d_merc_inf_7;The Sellsword Infantry;Re�tres;;;Infanter�a mercenaria;;;;;;;;;x
d_merc_inf_8;The Sellsword Infantry;Re�tres;;;Infanter�a mercenaria;;;;;;;;;x
d_merc_inf_9;The Sellsword Infantry;Re�tres;;;Infanter�a mercenaria;;;;;;;;;x
d_merc_inf_10;The Sellsword Infantry;Re�tres;;;Infanter�a mercenaria;;;;;;;;;x
d_merc_inf_11;The Sellsword Infantry;Re�tres;;;Infanter�a mercenaria;;;;;;;;;x
d_merc_inf_12;The Sellsword Infantry;Re�tres;;;Infanter�a mercenaria;;;;;;;;;x
d_merc_inf_13;The Ironborn Raiders;Razzieurs Fer-n�s;;;Incursores del Hierro;;;;;;;;;x
d_merc_dornishspears_1;The Dornish Spearmen;Piquiers Dorniens;;;Piqueros Dornienses;;;;;;;;;x
d_merc_dornishspears_2;The Dornish Spearmen;Piquiers Dorniens;;;Piqueros Dornienses;;;;;;;;;x
d_merc_dornishspears_3;The Dornish Spearmen;Piquiers Dorniens;;;Piqueros Dornienses;;;;;;;;;x
d_merc_dornishspears_4;The Dornish Spearmen;Piquiers Dorniens;;;Piqueros Dornienses;;;;;;;;;x
d_merc_dornishspears_5;The Dornish Spearmen;Piquiers Dorniens;;;Piqueros Dornienses;;;;;;;;;x
d_merc_dornishspears_6;The Dornish Spearmen;Piquiers Dorniens;;;Piqueros Dornienses;;;;;;;;;x
d_merc_hedgeknight_1;The Hedgeknights;Chevaliers Errants;;;Caballeros Errantes;;;;;;;;;x
d_merc_hedgeknight_2;The Hedgeknights;Chevaliers Errants;;;Caballeros Errantes;;;;;;;;;x
d_merc_hedgeknight_3;The Hedgeknights;Chevaliers Errants;;;Caballeros Errantes;;;;;;;;;x
d_merc_hedgeknight_4;The Hedgeknights;Chevaliers Errants;;;Caballeros Errantes;;;;;;;;;x
d_merc_hedgeknight_5;The Hedgeknights;Chevaliers Errants;;;Caballeros Errantes;;;;;;;;;x
d_merc_hedgeknight_6;The Hedgeknights;Chevaliers Errants;;;Caballeros Errantes;;;;;;;;;x
d_merc_hedgeknight_7;The Hedgeknights;Chevaliers Errants;;;Caballeros Errantes;;;;;;;;;x
d_merc_hedgeknight_8;The Hedgeknights;Chevaliers Errants;;;Caballeros Errantes;;;;;;;;;x
d_merc_hedgeknight_9;The Hedgeknights;Chevaliers Errants;;;Caballeros Errantes;;;;;;;;;x
d_merc_hedgeknight_10;The Hedgeknights;Chevaliers Errants;;;Caballeros Errantes;;;;;;;;;x
d_merc_fleet_1;The Sellsail Fleet;Flotte Mercenaire;;;Flota mercenaria;;;;;;;;;x
d_merc_fleet_2;The Sellsail Fleet;Flotte Mercenaire;;;Flota mercenaria;;;;;;;;;x
d_merc_fleet_3;The Sellsail Fleet;Flotte Mercenaire;;;Flota mercenaria;;;;;;;;;x
