#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCdiplomatic.19;[From.GetTitledFirstNameNoRegnal] seemed concerned at the legal implications of your condition, but a settlement on the special rights to be afforded the [Root.PrimaryTitle.GetFullName] has been reached. This includes a right for House [Root.GetOnlyDynastyName] to retain our [Root.GetTitle]ly style, as well as other royal privlieges. ;[From.GetTitledFirstNameNoRegnal] semble inquiet des implications l�gales de votre condition, mais un r�glement sur les droits sp�ciaux � accorder � [Root.PrimaryTitle.GetFullName] a �t� convenu. Cela inclut un droit pour la Maison [Root.GetOnlyDynastyName] de conserver l'apparat d'un [Root.GetTitle], ainsi que d'autres privil�ges royaux. ;;;[From.GetTitledFirstNameNoRegnal] pareci� preocupado por las implicaciones legales de su condici�n, pero se lleg� a un acuerdo sobre los derechos especiales que se le deben otorgar [Root.PrimaryTitle.GetFullName]. Esto incluye un derecho para su casa [Root.GetOnlyDynastyName] para conservar su titulo [Root.GetTitle] y as� como otros privilegios reales.;;;;;;;;;x
EVTOPTAdiplomatic.19;This could be profitable union for all;Cela pourrait-�tre une union profitable pour tous;;;Esta podr�a ser una uni�n rentable para todos;;;;;;;;;x
EVTDESCdiplomatic.29;After many days of difficult and lengthy negotiation, [From.GetTitledFirstNameWithDynastyNoRegnal] has accepted annexation on the terms agreed. Soon [From.GetSheHe] and all the lords of  [From.PrimaryTitle.GetName] will travel to [diplomatic_annexation_king.Capital.GetName] where they will formally swear fealty to you and House [Root.GetOnlyDynastyName].;Apr�s bien des jours de n�gociations difficiles et longues, [From.GetTitledFirstNameWithDynastyNoRegnal] a accept� l'annexion dans les termes convenus. Bient�t [From.GetSheHe] se rendra avec tous les seigneurs de [From.PrimaryTitle.GetName] � [diplomatic_annexation_king.Capital.GetName] o� ils jureront officiellement fid�lit� � vous et votre Maison [Root.GetOnlyDynastyName].;;;Despu�s de muchos d�as de negociaciones dif�ciles y prolongadas, [From.GetTitledFirstNameWithDynastyNoRegnal] ha aceptado la incorporacion en los t�rminos acordados. Pronto el y todos los se�ores de [From.PrimaryTitle.GetName] viajar�n a [diplomatic_annexation_king.Capital.GetName] donde formalmente jurar�n lealtad hacia usted y su casa [Root.GetOnlyDynastyName].;;;;;;;;;x
EVTOPTAdiplomatic.29;The [diplomatic_annexation_king.PrimaryTitle.GetFullName] welcome you all!;Le [diplomatic_annexation_king.PrimaryTitle.GetFullName] vous souhaite la bienvenue !;;;El [diplomatic_annexation_king.PrimaryTitle.GetFullName] te da la bienvenida!;;;;;;;;;x
TOOLTIPdiploannex_royal_privilege;[This.GetTitledFirstNameWithDynastyNoRegnal] retains the right to be styled as [This.GetTitle]\n;[This.GetTitledFirstNameWithDynastyNoRegnal] conserve le droit � l'apparat de [This.GetTitle]\n;;;[This.GetTitledFirstNameWithDynastyNoRegnal] conserva el derecho de tener su titulo [This.GetTitle]\n;;;;;;;;;x
EVTDESCdiplomatic.2900;After many days of difficult and lengthy negotiation, [From.GetTitledFirstNameWithDynastyNoRegnal] has accepted annexation on the terms agreed. Soon [From.GetSheHe] and all the lords of  [From.PrimaryTitle.GetName] will travel to [diplomatic_annexation_king.Capital.GetName] where they will formally swear fealty to [diplomatic_annexation_king.GetTitledFirstNameNoRegnal].;Apr�s bien des jours de n�gociations difficiles et longues, [From.GetTitledFirstNameWithDynastyNoRegnal] a accept� l'annexion dans les termes convenus. Bient�t [From.GetSheHe] se rendra avec tous les seigneurs de [From.PrimaryTitle.GetName] � [diplomatic_annexation_king.Capital.GetName] o� ils jureront officiellement fid�lit� � [diplomatic_annexation_king.GetTitledFirstNameNoRegnal].;;;Despu�s de muchos d�as de negociaciones dif�ciles y prolongadas, [From.GetTitledFirstNameWithDynastyNoRegnal] ha aceptado la incorporacion en los t�rminos acordados. Pronto el y todos los se�ores de [From.PrimaryTitle.GetName] viajar�n a [diplomatic_annexation_king.Capital.GetName] donde formalmente jurar�n lealtad a [diplomatic_annexation_king.GetTitledFirstNameNoRegnal].;;;;;;;;;x
EVTOPTAdiplomatic.2900;The [diplomatic_annexation_king.GetTitle] will surely be pleased;Le [diplomatic_annexation_king.GetTitle] sera certainement satisfait;;;[Diplomatic_annexation_king.GetTitle] seguramente estar� contento;;;;;;;;;x
opinion_agreed_annexation;Annexation Agreed;Annexion accept�e;;;Incorporacion acordada;;;;;;;;;x
TOOLTIPdiplomatic.5REALMUNHAPPY;Many in your realm will be unhappy with this\n;Bien des gens dans votre domaine seront m�contents de cela\n;;;Muchos en tu reino no estar�n contentos con esto\n;;;;;;;;;x
opinion_agreed_annexation_bad;Angry at Annexation;F�ch�s de l'annexion;;;Enojado con la incorporacion;;;;;;;;;x
opinion_annexation_failed;Failed to Agree Annexation;�chec de l'approbation de l'annexion;;;No accedi� a la incorporacion;;;;;;;;;x
EVTDESCdiplomatic.2901;[Root.PrimaryTitle.GetFOA], we have had word from [FromFrom.Capital.GetName] that negotiations have been taking place between [From.PrimaryTitle.GetName] and [FromFrom.PrimaryTitle.GetName]. It has been agreed that [FromFrom.PrimaryTitle.GetName] is to be annexed, with [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] swearing fealty to [From.GetTitledFirstNameWithDynasty].;[Root.PrimaryTitle.GetFOA], nous avons eu des nouvelles de [FromFrom.Capital.GetName] selon lesquelles les n�gociations ont eu lieu entre [From.PrimaryTitle.GetName] et [FromFrom.PrimaryTitle.GetName]. Il a �t� convenu que [FromFrom.PrimaryTitle.GetName] doit �tre annex�, et [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] devra pr�ter serment � [From.GetTitledFirstNameWithDynasty].;;;[Root.PrimaryTitle.GetFOA], hemos tenido noticias de [FromFrom.Capital.GetName] de que las negociaciones han tenido lugar entre [From.PrimaryTitle.GetName] y [FromFrom.PrimaryTitle.GetName]. Se ha acordado que se incorpore [FromFrom.PrimaryTitle.GetName], con [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] jurando lealtad a [From.GetTitledFirstNameWithDynasty].;;;;;;;;;x
EVTOPTAdiplomatic.2901;This is good news for the realm!;Ce sont de bonnes nouvelles pour le domaine;;;Estas son buenas noticias para el reino;;;;;;;;;x
EVTOPTBdiplomatic.2901;I don't trust the [FromFrom.PrimaryTitle.GetAdjective] people;Je ne crois pas les gens de [FromFrom.PrimaryTitle.GetAdjective];;;No conf�o en las personas de [De From.Primary Title.Get Adjective];;;;;;;;;x
EVTOPTCdiplomatic.2901;This is an outrage! The [FromFrom.PrimaryTitle.GetAdjective] should not be subject!;C'est un outrage ! Le [From From.Primary Title.Get Adjective] ne devrait pas �tre assujetti !;;;�Esto es un ultraje! El [FromFrom.PrimaryTitle.GetAdjective] no deber�a estar acordado!;;;;;;;;;x
opinion_granted_relative_title;Granted my Relative a Title; a accord� un titre aux membres de ma famille;;;Concedi� un t�tulo a mi familia;;;;;;;;;x
TOOLTIPnationalist_rebelVICTORY;[Root.GetTitledFirstNameNoRegnal] seizes all occupied territory directly owned by either [From.GetTitledFirstNameNoRegnal] or [From.GetHerHis] non-[Root.Culture.GetGroupName] vassals.\n;;;;[Root.GetTitledFirstNameNoRegnal] capturo todos los territorios ocupados directamente propiedad de cualquiera de los [From.GetTitledFirstNameNoRegnal] o [From.GetHisHit] no-[Root.Culture.GetGroupName] vasallos.;;;;;;;;;x
improved_realm_admin;Efficient Realm Administration;;;;Eficiente Administraci�n del Reino;;;;;;;;;x
improved_spy_network;Efficient Spy Network;;;;Eficiente Maestro de Esp�as;;;;;;;;;x
String_kingsguard;kingsguard;;;;Guardia Real;;;;;;;;;x
String_nightswatch;black brother;;;;Hermano Negro;;;;;;;;;x
String_maester;maester;;;;Maestre;;;;;;;;;x
String_archmaester;archmaester;;;;Archimaestro;;;;;;;;;x
String_silent_sister;silent sister;;;;Hermana silenciosa;;;;;;;;;x
String_drowned;drowned man;;;;Hombre ahogado;;;;;;;;;x
String_grace;grace;;;;Gracias;;;;;;;;;x
String_bearded_priest;bearded priest;;;;Cl�rigos barbudos;;;;;;;;;x
String_septa;septa;;;Septa;;;;;;;;;;x
String_septon;septon;;;;Sept�n;;;;;;;;;x
String_radiant;radiant;;;Radiante;;;;;;;;;;x
String_green;green;;;Verde;;;;;;;;;;x
String_hairy;hairy;;;Peludo;;;;;;;;;;x
String_brown;brown;;;Marr�n;;;;;;;;;;x
String_pale_white;pale white;;;;;;;;;;;;;x
String_bloody_flux;bloody flux;;;;Colerina sangrienta;;;;;;;;;x
String_grey_plague;the grey plague;;;;La peste gris;;;;;;;;;x
String_old_ones_scourge;the scourge;;;;;;;;;;;;;x
String_red_death;the red death;;;;Muerte roja;;;;;;;;;x
String_butterfly_fever;butterfly fever;;;;Fiebre de las mariposas;;;;;;;;;x
String_greyscale;greyscale;;;;Psoriagr�s;;;;;;;;;x
String_slow_fever;winter fever;;;;Fiebre invernal;;;;;;;;;x
String_camp_fever;grey plague;;;;Peste gris;;;;;;;;;x
String_the_Plague;the great sickness;;;;;;;;;;;;;x
String_smallpox;a pox;;;;Viruela;;;;;;;;;x
GetHouseOfWorship_sept;sept;;;Septo;;;;;;;;;;x
GetHouseOfWorship_godswood;godswood;;;;Arciano;;;;;;;;;x
GetHouseOfWorship_weirwood;weirwood;;;;;;;;;;;;;x
GetHouseOfWorship_seahall;seahall;;;;;;;;;;;;;x
GetHouseOfWorship_temple;temple;;;;;;;;;;;;;x
GetHouseOfWorship_Sept;Sept;;;;;;;;;;;;;x
GetHouseOfWorship_Godswood;Godswood;;;;;;;;;;;;;x
GetHouseOfWorship_Weirwood;Weirwood;;;;;;;;;;;;;x
GetHouseOfWorship_Seahall;Seahall;;;;;;;;;;;;;x
GetHouseOfWorship_Temple;Temple;;;;;;;;;;;;;x
String_knight;knight;;;;Caballero;;;;;;;;;x
String_spearwife;spearwife;;;;Mujer del acero;;;;;;;;;x
String_warrior_maid;warrior maid;;;;Criada guerrera;;;;;;;;;x
String_dragonrider;dragonrider;;;;jinete de drag�n;;;;;;;;;x
String_bravo;bravo;;;;Bravo Danzar�n del agua;;;;;;;;;x
String_legionary;legionary;;;;Legionario;;;;;;;;;x
String_reaver;reaver;;;;Saqueador;;;;;;;;;x
String_ranger;ranger;;;;Saqueador;;;;;;;;;x
String_knights;knights;;;;Caballeros;;;;;;;;;x
knights;Knights;;;;;;;;;;;;;x
String_spearwives;spearwives;;;;Mujeres del acero;;;;;;;;;x
String_warrior_maids;warrior maids;;;;Criadas guerreras;;;;;;;;;x
String_dragonriders;dragon riders;;;;jinetes de drag�n;;;;;;;;;x
String_bravos;bravos;;;;Bravos Danzar�n del agua;;;;;;;;;x
String_legionaries;legionaries;;;;Legionarios;;;;;;;;;x
String_reavers;reavers;;;;Saqueadores;;;;;;;;;x
String_rangers;rangers;;;;Saqueadores;;;;;;;;;x
GetHolding_City_1;town;;;;Pueblo;;;;;;;;;x
GetHolding_Palace_1;mansion;;;;Mansion;;;;;;;;;x
GetHolding_Palace_2;manse;;;;Casa del pastor;;;;;;;;;x
GetHolding_Palace_3;palace;;;;Palacio;;;;;;;;;x
GetHolding_Temple_Sept;sept;;;;Septo;;;;;;;;;x
GetHolding_Temple_Great_Sept;great sept;;;;Gran Septo;;;;;;;;;x
GetHolding_Castle_1;keep;le ch�teau;Burg;;castillo;;;;;;;;;x
GetHolding_City_0;village;la cit�;Stadt;;ciudad;;;;;;;;;x
magic_returned_trigger;The Power of Magic has not faded\n;;;;El poder de la magia no se ha desvanecido\n;;;;;;;;;x
String_Milk_of_the_Poppy;Milk of the Poppy;;;;Leche de la amapola;;;;;;;;;x
String_Firemilk;Firemilk;;;;Leche de fuego;;;;;;;;;x
String_Dreamwine;Dreamwine;;;;Vino so�ado;;;;;;;;;x
String_Myrish_Fire;Myrish Fire;;;;Fuego de Myr;;;;;;;;;x
String_Shade_of_the_Evening;Shade of the Evening;;;;Color del ocaso;;;;;;;;;x
String_Sweetsleep;Sweetsleep;;;;Sue�odulce;;;;;;;;;x
String_Weirwood_Paste;Weirwood Paste;;;;Pasta de semillas de Arciano;;;;;;;;;x
GetRelation_Spouse;[This.GetHusbandWife];;;;;;;;;;;;;x
GetRelation_ParentSpouse;[This.GetFatherMother]-[This.GetHusbandWife];;;;;;;;;;;;;x
GetRelation_ChildSpouse;[This.GetSonDaughter]-[This.GetHusbandWife];;;;;;;;;;;;;x
GetRelation_SiblingSpouse;[This.GetSisterBrother]-[This.GetHusbandWife];;;;;;;;;;;;;x
GetRelation_Parent;[This.GetFatherMother];;;;;;;;;;;;;x
GetRelation_Child;[This.GetSonDaughter];;;;;;;;;;;;;x
GetRelation_Bastard_Child;bastard [This.GetSonDaughter];;;;Bastardo [This.GetSonDaughter];;;;;;;;;x
GetRelation_Salt_Child;salt [This.GetSonDaughter];;;;;;;;;;;;;x
GetRelation_Sibling;[This.GetSisterBrother];;;;;;;;;;;;;x
GetRelation_Half_Sibling;half-[This.GetSisterBrother];;;;Medio- [This.GetSisterBrother];;;;;;;;;x
GetRelation_Twin_Sibling;twin [This.GetSisterBrother];;;;Gemelo [This.GetSisterBrother];;;;;;;;;x
GetRelation_Bastard_Sibling;bastard [This.GetSisterBrother];;;;Bastarda [This.GetSisterBrother];;;;;;;;;x
GetRelation_Grandchild;grand[This.GetSonDaughter];;;;Abuelo[This.GetSonDaughter];;;;;;;;;x
GetRelation_Grandparent;grand[This.GetFatherMother];;;;Abuela[This.GetFatherMother];;;;;;;;;x
GetRelation_GreatGrandparent;great-grand[This.GetFatherMother];;;;Bisabuela[This.GetFatherMother];;;;;;;;;x
GetRelation_GreatGrandchild;great-grand[This.GetSonDaughter];;;;Bisabuelo[This.GetSonDaughter];;;;;;;;;x
GetRelation_AuntUncle;[This.GetUncleAunt];;;;;;;;;;;;;x
GetRelation_GreatNiece;great-niece;;;;Sobrina-nieta;;;;;;;;;x
GetRelation_GreatNephew;great-nephew;;;;Sobrino nieto;;;;;;;;;x
GetRelation_GreatAuntUncle;great-[This.GetUncleAunt];;;;Nietos-[This.GetUncleAunt];;;;;;;;;x
GetRelation_SiblingInLaw;[This.GetSisterBrother]-in-law;;;;[This.GetSisterBrother]-consuegros;;;;;;;;;x
GetRelation_ParentInLaw;[This.GetFatherMother]-in-law;;;;[This.GetFatherMother]-consuegra;;;;;;;;;x
GetRelation_ChildInLaw;[This.GetSonDaughter]-in-law;;;;[This.GetSonDaughter]-consuegro;;;;;;;;;x
GetRelation_Bannerman;bannerman;;;;Hombre de la bandera;;;;;;;;;x
GetRelation_Subject;subject;;;;Tema;;;;;;;;;x
GetRelation_Dragon;dragon;;;;drag�n;;;;;;;;;x
GetRelation_DragonSpouse;dragon-[This.GetHusbandWife];;;;drag�n-[This.GetHusbandWife];;;;;;;;;x
GetRelation_Slave;slave;;;;Esclavo;;;;;;;;;x
GetRelation_Concubine;concubine;;;;Concubina;;;;;;;;;x
GetRelation_Salt_Wife;salt wife;;;;Esposa de sal;;;;;;;;;x
GetRelation_Paramour;paramour;;;;Amante;;;;;;;;;x
GetRelation_Councillor;[This.GetJobTitle];;;;;;;;;;;;;x
#GetRelation_Councillor;councillor;;;;Consejero;;;;;;;;;x
GetRelation_Kingsguard;kingsguard;;;;Guardia Real;;;;;;;;;x
GetRelation_Bodyguard;bodyguard;;;;Guardaespaldas;;;;;;;;;x
GetRelation_Kinsman;kins[This.GetManWoman];;;;Parientes;;;;;;;;;x
GetRelation_Bloodrider;bloodrider;;;;jinete de la sangre;;;;;;;;;x
GetRelation_Enemy;enemy;;;;Enemigo;;;;;;;;;x
GetRelation_Ally;ally;;;;Aliado;;;;;;;;;x
GetRelation_Lord_Regent;[This.GetLordLady] regent;;;;[This.GetLordLady] Regente;;;;;;;;;x
GetRelation_Black_Brother;black brother;;;;Hermano negro;;;;;;;;;x
GetRelation_Sworn_Brother;sworn [This.GetSisterBrother];;;;Jurado [This.GetSisterBrother];;;;;;;;;x
GetRelation_Betrothed;betrothed;;;;Prometido;;;;;;;;;x
GetRelation_Captor;captor;;;;Captor;;;;;;;;;x
GetRelation_Prisoner;prisoner;;;;Prisionero;;;;;;;;;x
GetRelation_First_Wife;first wife;;;;Primera esposa;;;;;;;;;x
GetRelation_Tributary;tributary;;;;Tributario;;;;;;;;;x
GetRelation_Suzerain;suzerain;;;;Soberano;;;;;;;;;x
GetRelation_Guardian;guardian;;;;Guardi�n;;;;;;;;;x
GetRelation_Ward;ward;;;;Sala;;;;;;;;;x
GetRelation_Heir;heir;;;;Heredero;;;;;;;;;x
GetRelation_CoConspirator;co-conspirator;;;;Co-conspirador;;;;;;;;;x
GetRelation_Self;self;;;;Yo;;;;;;;;;x
TOOLTIPtest_2;[From.GetRootRelation]\n;;;;;;;;;;;;;x
title_the_evenstar;The Evenstar;;;;Lucero de la Tarde;;;;;;;;;x
title_the_evenstar_desc;The Tarths have claimed the title of Evenstar for years, all the way back until the dawn of days. For they rule the island of Tarth, a beautiful land with its mountains and waterfalls, its high meadows and shadowed vales. It is called the Sapphire Isle for the striking blue seas in which it sits.;;;;Los Tarth han reclamado el t�tulo de Lucero de la Tarde durante a�os, desde el amanecer de los d�as. Ellos gobiernan la isla de Tarth, una hermosa tierra con sus monta�as y cascadas, sus altos prados y sus valles ocultos. Se llama la Isla de Zafiro por los llamativos mares azules en los que se asienta.;;;;;;;;;x
title_keeper_of_the_night_lamp;Keeper of the Night Lamp;;;;Guardi�n de la l�mpara de la noche;;;;;;;;;x
title_keeper_of_the_night_lamp_desc;The Keeper of the Night Lamp denotes the role of House Borrell in their responsibility of maintining and defending the Night Lamp, a beacon located on Sisterton, a town in Sweetsister.;;;;El Guardi�n de la L�mpara de Noche denota el papel de la Casa Borrell es su responsabilidad mantener y defender la l�mpara de la noche, un faro ubicado en Hermana Dulce, una ciudad de Tres Hermanas.;;;;;;;;;x
title_lord_of_the_tides;Lord of the Tides;;;;Se�or de las Mareas;;;;;;;;;x
title_lord_of_the_tides_desc;The Lord of the Tides is a title held by the head of House Velaryon who rule the island of Driftmark. Due to their strong naval power in Blackwater Bay they claimed dominion over the waves themselves as the Lord of the Tides.;;;;El se�or de las mareas es un t�tulo que tiene el jefe de la casa Velaryon, que gobierna la isla de Marcaderiva. Debido a su fuerte poder naval en Aguasnegras, reclamaron el titulo sobre las olas como el Se�or de las Mareas.;;;;;;;;;x
title_shield_of_lannisport;Shield of Lannisport;;;;Escudo de Lannisport;;;;;;;;;x
title_shield_of_lannisport_desc;The Shield of Lannisport is title bestowed upon the defender of the city of Lannisport in the Westerlands, traditionally the head of House Lannister.;;;;El Escudo de Lannisport es el t�tulo ostentado por el defensor de la ciudad de Lannisport en las Tierras del Oeste. Tradicionalmente el t�tulo es ostentado por el Se�or de Roca Casterly, cabeza de la Casa Lannister;;;;;;;;;x
title_warden_princes_pass;Warden of the Prince's Pass;;;;Guardi�n del Paso del Pr�ncipe;;;;;;;;;x
title_warden_princes_pass_desc;The Warden of the Prince's Pass is a title conferred upon the head of House Fowler of Skyreach indicating their role in the defense of the Prince's Pass. Prior to bending the knee to House Martell, House Fowler held the title of Lord of the Wide Way, referring to the previous name of the Prince's Pass.;;;;El Paso del Pr�ncipe es un t�tulo otorgado al jefe de la Casa Fowler del Dominio del Cielo, indicando su papel en la defensa del Paso del Pr�ncipe. Antes de doblar la rodilla la casa Fowler ten�an el t�tulo de Se�ores del Paso Ancho, en referencia al nombre anterior del Paso del Pr�ncipe;;;;;;;;;x
title_warden_stone_way;Warden of the Stone Way;;;;;;;;;;;;;x
title_warden_stone_way_desc;The Warden of the Stone Way is a title conferred upon the head of House Yronwood of Yronwood indicating their role in the defense of the Stone Way. Prior to bending the knee to House Martell, House Yronwood held the title of Lord of the Stone Way.;;;;;;;;;;;;;x
title_marshal_of_the_marches;Marshal of the Marches;;;;;;;;;;;;;x
title_defender_of_the_fords;Defender of the Fords;;;;;;;;;;;;;x
title_marshal_of_the_mander;Lord Marshal of the Mander;;;;;;;;;;;;;x
title_voice_of_oldtown;Voice of Oldtown;;;;;;;;;;;;;x
title_warden_of_the_sands;Warden of the Sands;;;;;;;;;;;;;x
title_warden_white_knife;Warden of the White Knife;;;;Guardi�n del Cuchillo Blanco;;;;;;;;;x
title_warden_white_knife_desc;The Warden of the White Knife is a title used by House Manderly of White Harbor. The predecessor of the city of White Harbor, the castle of the Wolf's Den, was raised by the Starks to guard the mouth of the White Knife at the Bite. The Manderlys received the Wolf's Den from House Stark in return for loyally defending the river for the rest of their days.;;;;El Guardi�n del Cuchillo Blanco es un t�tulo utilizado por la casa Manderly de Puerto Blanco. El predecesor de la ciudad de Puerto Blanco, el castillo Guarida del Lobo, fue cedido por los Starks. Los Manderlys recibieron la Guarida del Lobo de la Casa Stark a cambio de defender lealmente el r�o por el resto de sus d�as.;;;;;;;;;x
Consort_salt_wife;salt wife;;;;Esposa de sal;;;;;;;;;x
Consort_salt_husband;salt husband;;;;;;;;;;;;;x
Consort_paramour;paramour;;;;Amante;;;;;;;;;x
Consort_concubine;concubine;;;;Concubina;;;;;;;;;x
Consort_salt_wifeCAP;Salt Wife;;;;Esposa de sal;;;;;;;;;x
Consort_salt_husbandCAP;Salt Husband;;;;;;;;;;;;;x
Consort_paramourCAP;Paramour;;;;Amante;;;;;;;;;x
Consort_concubineCAP;Concubine;;;;Concubina;;;;;;;;;x
opinion_eloped_with_my_child;Eloped With My Child;;;;Fugado con mi hijo;;;;;;;;;x
opinion_eloped;Eloped;;;;;Fugado;;;;;;;;x
EVTOPTB902;There is no threat;;;;No hay amenaza;;;;;;;;;x
opinion_refused_faction_scheme;Refused Faction Scheme;;;;Esquema de facci�n rechazada;;;;;;;;;x
fear_modifier;Fear;;;;Miedo;;;;;;;;;x
String_Blood_Lord;Blood Lord;;;;Se�or de sangre;;;;;;;;;x
String_Storm_Prince;Storm Prince;;;;Principe de la Tormenta;;;;;;;;;x
String_Sun_valyrian;V?zos;;;;;;;;;;;;;x
String_Sun_dothraki;Shekh;;;;Jeque;;;;;;;;;x
String_Small_Wanderer;The Small Wanderer;;;;El peque�o vagabundo;;;;;;;;;x
String_White_Wanderer;The White Wanderer;;;;El vagabundo blanco;;;;;;;;;x
String_The_World;The World;;;;El mundo;;;;;;;;;x
String_Sorfosor;Sorfosor;;;;;;;;;;;;;x
String_Vys;Vys;;;;;;;;;;;;;x
String_Moon_dothraki;Jalan;;;;;;;;;;;;;x
String_Moon_valyrian;H?ra;;;;;;;;;;;;;x
String_Red_Wanderer;The Red Wanderer;;;;El vagabundo rojo;;;;;;;;;x
String_Red_Wanderer_wildling;The Thief;;;;El ladr�n;;;;;;;;;x
String_Great_Wanderer;The Great Wanderer;;;;El gran vagabundo;;;;;;;;;x
String_Yellow_Wanderer;The Yellow Wanderer;;;;El vagabundo Amarillo;;;;;;;;;x
String_Unknown_Wanderer;The Unknown Wanderer;;;;El vagabundo desconocido;;;;;;;;;x
String_Wise_Wanderer;The Wise Wanderer;;;;El vagabundo Sabio;;;;;;;;;x
String_New_Wanderer;The New Wanderer;;;;El nuevo vagabundo;;;;;;;;;x
GetTitledFirstNameWithDynastyA;[This.GetTitledFirstName] [This.GetOnlyDynastyName];;;;;;;;;;;;;x
GetTitledFirstNameWithDynastyB;[This.GetTitledFirstName];;;;;;;;;;;;;x
GetTitledFirstNameWithDynastyC;[This.GetTitledFirstNameWithNick];;;;;;;;;;;;;x
GetTitledFirstNameWithDynastyD;[This.GetTitle] [This.GetOnlyDynastyName] [This.GetFirstName];;;;;;;;;;;;;x
GetTitledFirstNameWithDynastyNoRegnalA;[This.GetTitledFirstNameNoRegnal] [This.GetOnlyDynastyName];;;;;;;;;;;;;x
GetTitledFirstNameWithDynastyNoRegnalB;[This.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
GetTitledFirstNameWithDynastyNoRegnalC;[This.GetTitledFirstNameWithNick];;;;;;;;;;;;;x
GetTitledFirstNameWithDynastyNoRegnalD;[This.GetTitle] [This.GetOnlyDynastyName] [This.GetFirstName];;;;;;;;;;;;;x
GetTitledFirstNameWithNickAndDynastyA;[This.GetTitledFirstNameWithNick] [This.GetOnlyDynastyName];;;;;;;;;;;;;x
GetTitledFirstNameWithNickAndDynastyB;[This.GetTitledFirstNameWithNick];;;;;;;;;;;;;x
GetTitledFirstNameWithNickAndDynastyC;[This.GetOnlyDynastyName] [This.GetTitledFirstNameWithNick] ;;;;;;;;;;;;;x
GetTitledFirstNameWithDynastyAndTitleA;[This.GetTitledFirstName] [This.GetOnlyDynastyName] of [This.PrimaryTitle.GetName];;;;[This.GetTitledFirstName] [This.GetOnlyDynastyName] de [This.PrimaryTitle.GetName];;;;;;;;;x
GetTitledFirstNameWithDynastyAndTitleB;[This.GetTitledFirstName] of [This.PrimaryTitle.GetName];;;;[This.GetTitledFirstName] de [This.PrimaryTitle.GetName];;;;;;;;;x
GetTitledFirstNameWithDynastyAndTitleC;[This.GetTitledFirstNameWithNick] of [This.PrimaryTitle.GetName];;;;[This.GetTitledFirstNameWithNick] de [This.PrimaryTitle.GetName];;;;;;;;;x
GetTitledFirstNameWithDynastyAndTitleD;[This.GetTitledFirstName] [This.GetOnlyDynastyName];;;;;;;;;;;;;x
GetTitledFirstNameWithDynastyAndTitleE;[This.GetTitledFirstName];;;;;;;;;;;;;x
GetTitledFirstNameWithDynastyAndTitleF;[This.GetTitledFirstNameWithNick];;;;;;;;;;;;;x
GetTitledFirstNameWithDynastyAndTitleG;[This.GetTitle] [This.GetOnlyDynastyName] [This.GetFirstName] of [This.PrimaryTitle.GetName];;;[This.GetTitle] [This.GetOnlyDynastyName] [This.GetFirstName] de [This.PrimaryTitle.GetName];;;;;;;;;;x
GetTitledFirstNameWithDynastyAndTitleH;[This.GetTitle] [This.GetOnlyDynastyName] [This.GetFirstName] of [This.PrimaryTitle.GetName];;;[This.GetTitle] [This.GetOnlyDynastyName] [This.GetFirstName] de [This.PrimaryTitle.GetName];;;;;;;;;;x
GetTitledFirstNameWithDynastyAndTitleNoRegnalA;[This.GetTitledFirstNameNoRegnal] [This.GetOnlyDynastyName] of [This.PrimaryTitle.GetName];;;[This.GetTitledFirstNameNoRegnal] [This.GetOnlyDynastyName] de [This.PrimaryTitle.GetName];;;;;;;;;;x
GetTitledFirstNameWithDynastyAndTitleNoRegnalB;[This.GetTitledFirstNameNoRegnal] of [This.PrimaryTitle.GetName];;;[This.GetTitledFirstNameNoRegnal] de [This.PrimaryTitle.GetName];;;;;;;;;;x
GetTitledFirstNameWithDynastyAndTitleNoRegnalC;[This.GetTitledFirstNameWithNick] of [This.PrimaryTitle.GetName];;;[This.GetTitledFirstNameWithNick] de [This.PrimaryTitle.GetName];;;;;;;;;;x
GetTitledFirstNameWithDynastyAndTitleNoRegnalD;[This.GetTitledFirstNameNoRegnal] [This.GetOnlyDynastyName];;;;;;;;;;;;;x
GetTitledFirstNameWithDynastyAndTitleNoRegnalE;[This.GetTitledFirstNameNoRegnal];;;;;;;;;;;;;x
GetTitledFirstNameWithDynastyAndTitleNoRegnalF;[This.GetTitledFirstNameWithNick];;;;;;;;;;;;;x
GetTitledFirstNameWithDynastyAndTitleNoRegnalG;[This.GetTitle] [This.GetOnlyDynastyName] [This.GetFirstName] of [This.PrimaryTitle.GetName];;;[This.GetTitle] [This.GetOnlyDynastyName] [This.GetFirstName] de [This.PrimaryTitle.GetName];;;;;;;;;;x
GetTitledFirstNameWithDynastyAndTitleNoRegnalH;[This.GetTitle] [This.GetOnlyDynastyName] [This.GetFirstName] of [This.PrimaryTitle.GetName];;;[This.GetTitle] [This.GetOnlyDynastyName] [This.GetFirstName] de [This.PrimaryTitle.GetName];;;;;;;;;;x
GetFirstNameWithDynastyA;[This.GetFirstName] [This.GetOnlyDynastyName];;;;;;;;;;;;;x
GetFirstNameWithDynastyB;[This.GetFirstName];;;;;;;;;;;;;x
