#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
emperor_summer_islander;High King;Grand Roi;;;Gran Rey;;;;;;;;;x
emperor_female_summer_islander;High Queen;Grande Reine;;;Gran Reina;;;;;;;;;x
emperor_foa_summer_islander;Your Grace;Votre Grâce;Your Grace;Your Grace;Su Excelencia;;;;;;;;;x
emperor_foa_female_summer_islander;Your Grace;Votre Grâce;Your Grace;Your Grace;Su Excelencia;;;;;;;;;x
emperor_title_ruler_consort_summer_islander;High King;Grand Roi;;;Gran Rey;;;;;;;;;x
emperor_title_ruler_consort_female_summer_islander;Queen;Reine;Queen;Queen;Reina;;;;;;;;;x
emperor_title_queen_mother_female_summer_islander;Queen Mother;Reine Douairière;Queen Mother;Queen Mother;Reina Madre;;;;;;;;;x
empire_of_summer_islander;High Kingdom of;Grand Royaume des;;;Gran Reino de;;;;;;;;;x
emperor_title_prince_summer_islander;Prince;Prince;Prince;Prince;Príncipe;;;;;;;;;x
emperor_title_prince_female_summer_islander;Princess;Princesse;Princess;Princess;Princesa;;;;;;;;;x
king_summer_islander;King;Roi;King;King;Rey;;;;;;;;;x
king_female_summer_islander;Queen;Reine;Queen;Queen;Reina;;;;;;;;;x
king_title_ruler_consort_summer_islander;King;Roi;King;King;Rey;;;;;;;;;x
king_title_ruler_consort_female_summer_islander;Queen;Reine;Queen;Queen;Reina;;;;;;;;;x
kingdom_of_summer_islander;Kingdom of;Royaume des;Kingdom of;Kingdom of;Reino de;;;;;;;;;x
king_foa_summer_islander;Your Grace;Votre Grâce;Your Grace;Your Grace;Su Excelencia;;;;;;;;;x
king_foa_female_summer_islander;Your Grace;Votre Grâce;Your Grace;Your Grace;Su Excelencia;;;;;;;;;x
title_prince_summer_islander;Prince;Prince;Prince;Prince;Príncipe;;;;;;;;;x
title_prince_female_summer_islander;Princess;Princesse;Princess;Princess;Princesa;;;;;;;;;x
title_queen_mother_summer_islander;Queen Mother;Reine Douairière;Queen Mother;Queen Mother;Reina Madre;;;;;;;;;x
duke_summer_islander;Prince;Prince;Prince;Prince;Príncipe;;;;;;;;;x
